,PST,Measured Qubits,Hop Count,Trial,PD on realdevice,PD on simulator
16,0.765625,"(31, 39, 45)",0,17.0,"{'000': 3, '001': 79, '010': 82, '011': 784, '100': 3, '101': 23, '110': 19, '111': 31}",{'011': 1024}
17,0.810546875,"(31, 39, 45)",0,18.0,"{'000': 5, '001': 57, '010': 70, '011': 830, '100': 2, '101': 29, '110': 6, '111': 25}",{'011': 1024}
18,0.7880859375,"(31, 39, 45)",0,19.0,"{'000': 9, '001': 63, '010': 65, '011': 807, '100': 4, '101': 31, '110': 8, '111': 37}",{'011': 1024}
19,0.779296875,"(31, 39, 45)",0,20.0,"{'000': 4, '001': 80, '010': 61, '011': 798, '100': 4, '101': 30, '110': 7, '111': 40}",{'011': 1024}
20,0.7685546875,"(31, 39, 45)",0,21.0,"{'000': 2, '001': 67, '010': 88, '011': 787, '100': 5, '101': 28, '110': 14, '111': 33}",{'011': 1024}
21,0.7822265625,"(31, 39, 45)",0,22.0,"{'000': 5, '001': 69, '010': 66, '011': 801, '100': 4, '101': 27, '110': 14, '111': 38}",{'011': 1024}
22,0.765625,"(31, 39, 45)",0,23.0,"{'000': 2, '001': 73, '010': 74, '011': 784, '100': 2, '101': 34, '110': 14, '111': 41}",{'011': 1024}
23,0.7587890625,"(31, 39, 45)",0,24.0,"{'000': 6, '001': 61, '010': 96, '011': 777, '101': 28, '110': 16, '111': 40}",{'011': 1024}
24,0.783203125,"(31, 39, 45)",0,25.0,"{'000': 9, '001': 76, '010': 56, '011': 802, '100': 2, '101': 30, '110': 11, '111': 38}",{'011': 1024}
25,0.765625,"(31, 39, 45)",0,26.0,"{'000': 8, '001': 64, '010': 75, '011': 784, '100': 4, '101': 32, '110': 15, '111': 42}",{'011': 1024}
26,0.787109375,"(31, 39, 45)",0,27.0,"{'000': 4, '001': 66, '010': 68, '011': 806, '100': 2, '101': 31, '110': 14, '111': 33}",{'011': 1024}
27,0.7646484375,"(31, 39, 45)",0,28.0,"{'000': 9, '001': 78, '010': 77, '011': 783, '100': 3, '101': 30, '110': 8, '111': 36}",{'011': 1024}
28,0.7705078125,"(31, 39, 45)",0,29.0,"{'000': 8, '001': 60, '010': 83, '011': 789, '100': 4, '101': 25, '110': 16, '111': 39}",{'011': 1024}
29,0.787109375,"(31, 39, 45)",0,30.0,"{'000': 9, '001': 57, '010': 63, '011': 806, '100': 3, '101': 35, '110': 19, '111': 32}",{'011': 1024}
30,0.8212890625,"(31, 39, 45)",0,31.0,"{'000': 4, '001': 53, '010': 62, '011': 841, '100': 3, '101': 22, '110': 11, '111': 28}",{'011': 1024}
31,0.7685546875,"(31, 39, 45)",0,32.0,"{'000': 3, '001': 68, '010': 72, '011': 787, '100': 3, '101': 36, '110': 20, '111': 35}",{'011': 1024}
32,0.7685546875,"(31, 39, 45)",0,33.0,"{'000': 7, '001': 76, '010': 75, '011': 787, '100': 2, '101': 22, '110': 14, '111': 41}",{'011': 1024}
33,0.775390625,"(31, 39, 45)",0,34.0,"{'000': 8, '001': 65, '010': 76, '011': 794, '100': 5, '101': 34, '110': 10, '111': 32}",{'011': 1024}
34,0.765625,"(31, 39, 45)",0,35.0,"{'000': 7, '001': 70, '010': 82, '011': 784, '100': 3, '101': 37, '110': 11, '111': 30}",{'011': 1024}
35,0.78125,"(31, 39, 45)",0,36.0,"{'000': 7, '001': 68, '010': 78, '011': 800, '100': 8, '101': 24, '110': 9, '111': 30}",{'011': 1024}
36,0.7607421875,"(31, 39, 45)",0,37.0,"{'000': 9, '001': 83, '010': 85, '011': 779, '100': 1, '101': 27, '110': 10, '111': 30}",{'011': 1024}
37,0.779296875,"(31, 39, 45)",0,38.0,"{'000': 6, '001': 76, '010': 71, '011': 798, '100': 3, '101': 26, '110': 10, '111': 34}",{'011': 1024}
38,0.767578125,"(31, 39, 45)",0,39.0,"{'000': 7, '001': 79, '010': 68, '011': 786, '100': 1, '101': 27, '110': 18, '111': 38}",{'011': 1024}
39,0.767578125,"(31, 39, 45)",0,40.0,"{'000': 4, '001': 64, '010': 71, '011': 786, '100': 1, '101': 39, '110': 12, '111': 47}",{'011': 1024}
40,0.8203125,"(31, 39, 45)",0,41.0,"{'000': 5, '001': 55, '010': 62, '011': 840, '100': 4, '101': 26, '110': 11, '111': 21}",{'011': 1024}
41,0.7900390625,"(31, 39, 45)",0,42.0,"{'000': 7, '001': 59, '010': 65, '011': 809, '100': 3, '101': 33, '110': 14, '111': 34}",{'011': 1024}
42,0.80078125,"(31, 39, 45)",0,43.0,"{'000': 4, '001': 54, '010': 72, '011': 820, '100': 2, '101': 31, '110': 11, '111': 30}",{'011': 1024}
43,0.759765625,"(31, 39, 45)",0,44.0,"{'000': 5, '001': 71, '010': 69, '011': 778, '100': 3, '101': 32, '110': 10, '111': 56}",{'011': 1024}
44,0.794921875,"(31, 39, 45)",0,45.0,"{'000': 4, '001': 50, '010': 79, '011': 814, '100': 1, '101': 32, '110': 8, '111': 36}",{'011': 1024}
45,0.7880859375,"(31, 39, 45)",0,46.0,"{'000': 5, '001': 76, '010': 61, '011': 807, '100': 3, '101': 33, '110': 13, '111': 26}",{'011': 1024}
46,0.794921875,"(31, 39, 45)",0,47.0,"{'000': 4, '001': 56, '010': 65, '011': 814, '100': 3, '101': 33, '110': 14, '111': 35}",{'011': 1024}
47,0.767578125,"(31, 39, 45)",0,48.0,"{'000': 1, '001': 63, '010': 83, '011': 786, '101': 40, '110': 19, '111': 32}",{'011': 1024}
48,0.7802734375,"(31, 39, 45)",0,49.0,"{'000': 3, '001': 62, '010': 77, '011': 799, '100': 5, '101': 17, '110': 17, '111': 44}",{'011': 1024}
49,0.7509765625,"(31, 39, 45)",0,50.0,"{'000': 14, '001': 72, '010': 79, '011': 769, '100': 1, '101': 31, '110': 21, '111': 37}",{'011': 1024}
50,0.7685546875,"(31, 39, 45)",0,51.0,"{'000': 6, '001': 81, '010': 65, '011': 787, '100': 4, '101': 34, '110': 15, '111': 32}",{'011': 1024}
51,0.7763671875,"(31, 39, 45)",0,52.0,"{'000': 7, '001': 66, '010': 63, '011': 795, '100': 1, '101': 37, '110': 20, '111': 35}",{'011': 1024}
52,0.7763671875,"(31, 39, 45)",0,53.0,"{'000': 6, '001': 54, '010': 88, '011': 795, '100': 2, '101': 31, '110': 11, '111': 37}",{'011': 1024}
53,0.791015625,"(31, 39, 45)",0,54.0,"{'000': 6, '001': 75, '010': 63, '011': 810, '100': 1, '101': 23, '110': 11, '111': 35}",{'011': 1024}
54,0.78515625,"(31, 39, 45)",0,55.0,"{'000': 4, '001': 63, '010': 72, '011': 804, '100': 6, '101': 34, '110': 15, '111': 26}",{'011': 1024}
55,0.7841796875,"(31, 39, 45)",0,56.0,"{'000': 5, '001': 70, '010': 77, '011': 803, '100': 1, '101': 19, '110': 22, '111': 27}",{'011': 1024}
56,0.7734375,"(31, 39, 45)",0,57.0,"{'000': 7, '001': 68, '010': 75, '011': 792, '100': 3, '101': 35, '110': 11, '111': 33}",{'011': 1024}
57,0.7724609375,"(31, 39, 45)",0,58.0,"{'000': 2, '001': 69, '010': 77, '011': 791, '100': 3, '101': 39, '110': 12, '111': 31}",{'011': 1024}
58,0.78515625,"(31, 39, 45)",0,59.0,"{'000': 2, '001': 65, '010': 70, '011': 804, '100': 5, '101': 32, '110': 14, '111': 32}",{'011': 1024}
59,0.8046875,"(31, 39, 45)",0,60.0,"{'000': 5, '001': 54, '010': 62, '011': 824, '100': 2, '101': 32, '110': 16, '111': 29}",{'011': 1024}
60,0.759765625,"(31, 39, 45)",0,61.0,"{'000': 3, '001': 67, '010': 73, '011': 778, '100': 5, '101': 38, '110': 18, '111': 42}",{'011': 1024}
61,0.8017578125,"(31, 39, 45)",0,62.0,"{'000': 3, '001': 68, '010': 67, '011': 821, '100': 2, '101': 26, '110': 10, '111': 27}",{'011': 1024}
62,0.7744140625,"(31, 39, 45)",0,63.0,"{'000': 7, '001': 68, '010': 83, '011': 793, '100': 7, '101': 24, '110': 11, '111': 31}",{'011': 1024}
63,0.76953125,"(31, 39, 45)",0,64.0,"{'000': 4, '001': 65, '010': 81, '011': 788, '100': 6, '101': 33, '110': 12, '111': 35}",{'011': 1024}
64,0.775390625,"(31, 39, 45)",0,65.0,"{'000': 10, '001': 73, '010': 74, '011': 794, '100': 4, '101': 27, '110': 14, '111': 28}",{'011': 1024}
65,0.7763671875,"(31, 39, 45)",0,66.0,"{'000': 6, '001': 63, '010': 84, '011': 795, '100': 2, '101': 32, '110': 12, '111': 30}",{'011': 1024}
66,0.796875,"(31, 39, 45)",0,67.0,"{'000': 4, '001': 70, '010': 69, '011': 816, '100': 3, '101': 29, '110': 11, '111': 22}",{'011': 1024}
67,0.7587890625,"(31, 39, 45)",0,68.0,"{'000': 5, '001': 80, '010': 87, '011': 777, '100': 7, '101': 29, '110': 16, '111': 23}",{'011': 1024}
68,0.7802734375,"(31, 39, 45)",0,69.0,"{'000': 7, '001': 66, '010': 73, '011': 799, '100': 1, '101': 32, '110': 15, '111': 31}",{'011': 1024}
69,0.744140625,"(31, 39, 45)",0,70.0,"{'000': 9, '001': 79, '010': 86, '011': 762, '100': 5, '101': 34, '110': 15, '111': 34}",{'011': 1024}
70,0.7646484375,"(31, 39, 45)",0,71.0,"{'000': 10, '001': 66, '010': 76, '011': 783, '100': 2, '101': 30, '110': 15, '111': 42}",{'011': 1024}
71,0.7529296875,"(31, 39, 45)",0,72.0,"{'000': 3, '001': 82, '010': 78, '011': 771, '100': 6, '101': 39, '110': 9, '111': 36}",{'011': 1024}
72,0.76171875,"(31, 39, 45)",0,73.0,"{'000': 6, '001': 95, '010': 64, '011': 780, '100': 4, '101': 38, '110': 9, '111': 28}",{'011': 1024}
73,0.7861328125,"(31, 39, 45)",0,74.0,"{'000': 7, '001': 71, '010': 70, '011': 805, '100': 3, '101': 29, '110': 11, '111': 28}",{'011': 1024}
74,0.775390625,"(31, 39, 45)",0,75.0,"{'000': 5, '001': 65, '010': 77, '011': 794, '100': 3, '101': 30, '110': 11, '111': 39}",{'011': 1024}
75,0.740234375,"(31, 39, 45)",0,76.0,"{'000': 5, '001': 82, '010': 79, '011': 758, '100': 3, '101': 38, '110': 16, '111': 43}",{'011': 1024}
76,0.7763671875,"(31, 39, 45)",0,77.0,"{'000': 11, '001': 77, '010': 54, '011': 795, '100': 1, '101': 34, '110': 13, '111': 39}",{'011': 1024}
77,0.7783203125,"(31, 39, 45)",0,78.0,"{'000': 5, '001': 67, '010': 79, '011': 797, '100': 4, '101': 26, '110': 11, '111': 35}",{'011': 1024}
78,0.7529296875,"(31, 39, 45)",0,79.0,"{'000': 5, '001': 77, '010': 79, '011': 771, '100': 4, '101': 29, '110': 14, '111': 45}",{'011': 1024}
79,0.7890625,"(31, 39, 45)",0,80.0,"{'000': 3, '001': 62, '010': 80, '011': 808, '100': 5, '101': 32, '110': 8, '111': 26}",{'011': 1024}
80,0.7783203125,"(31, 39, 45)",0,81.0,"{'000': 3, '001': 65, '010': 87, '011': 797, '100': 2, '101': 30, '110': 12, '111': 28}",{'011': 1024}
81,0.798828125,"(31, 39, 45)",0,82.0,"{'000': 7, '001': 55, '010': 70, '011': 818, '100': 4, '101': 23, '110': 13, '111': 34}",{'011': 1024}
82,0.765625,"(31, 39, 45)",0,83.0,"{'000': 7, '001': 67, '010': 72, '011': 784, '100': 3, '101': 40, '110': 16, '111': 35}",{'011': 1024}
83,0.783203125,"(31, 39, 45)",0,84.0,"{'000': 3, '001': 61, '010': 66, '011': 802, '100': 2, '101': 32, '110': 16, '111': 42}",{'011': 1024}
84,0.7548828125,"(31, 39, 45)",0,85.0,"{'000': 9, '001': 81, '010': 67, '011': 773, '100': 6, '101': 36, '110': 8, '111': 44}",{'011': 1024}
85,0.7998046875,"(31, 39, 45)",0,86.0,"{'000': 5, '001': 58, '010': 71, '011': 819, '100': 1, '101': 25, '110': 20, '111': 25}",{'011': 1024}
86,0.765625,"(31, 39, 45)",0,87.0,"{'000': 2, '001': 76, '010': 77, '011': 784, '100': 8, '101': 38, '110': 11, '111': 28}",{'011': 1024}
87,0.75390625,"(31, 39, 45)",0,88.0,"{'000': 8, '001': 80, '010': 73, '011': 772, '100': 3, '101': 33, '110': 17, '111': 38}",{'011': 1024}
88,0.775390625,"(31, 39, 45)",0,89.0,"{'000': 8, '001': 69, '010': 69, '011': 794, '100': 1, '101': 29, '110': 12, '111': 42}",{'011': 1024}
89,0.79296875,"(31, 39, 45)",0,90.0,"{'000': 7, '001': 61, '010': 68, '011': 812, '100': 4, '101': 21, '110': 13, '111': 38}",{'011': 1024}
90,0.775390625,"(31, 39, 45)",0,91.0,"{'000': 6, '001': 74, '010': 74, '011': 794, '100': 2, '101': 33, '110': 12, '111': 29}",{'011': 1024}
91,0.7724609375,"(31, 39, 45)",0,92.0,"{'000': 7, '001': 70, '010': 69, '011': 791, '100': 4, '101': 24, '110': 18, '111': 41}",{'011': 1024}
92,0.7919921875,"(31, 39, 45)",0,93.0,"{'000': 7, '001': 56, '010': 78, '011': 811, '100': 2, '101': 24, '110': 8, '111': 38}",{'011': 1024}
93,0.7646484375,"(31, 39, 45)",0,94.0,"{'000': 8, '001': 73, '010': 76, '011': 783, '100': 3, '101': 26, '110': 20, '111': 35}",{'011': 1024}
94,0.787109375,"(31, 39, 45)",0,95.0,"{'000': 6, '001': 55, '010': 88, '011': 806, '100': 3, '101': 23, '110': 15, '111': 28}",{'011': 1024}
95,0.771484375,"(31, 39, 45)",0,96.0,"{'000': 7, '001': 65, '010': 84, '011': 790, '100': 2, '101': 30, '110': 11, '111': 35}",{'011': 1024}
96,0.78125,"(31, 39, 45)",0,97.0,"{'000': 4, '001': 60, '010': 84, '011': 800, '100': 1, '101': 32, '110': 15, '111': 28}",{'011': 1024}
97,0.80078125,"(31, 39, 45)",0,98.0,"{'000': 3, '001': 67, '010': 53, '011': 820, '100': 2, '101': 26, '110': 12, '111': 41}",{'011': 1024}
98,0.7705078125,"(31, 39, 45)",0,99.0,"{'000': 7, '001': 70, '010': 82, '011': 789, '100': 2, '101': 31, '110': 10, '111': 33}",{'011': 1024}
99,0.751953125,"(31, 39, 45)",0,100.0,"{'000': 7, '001': 77, '010': 83, '011': 770, '100': 4, '101': 30, '110': 12, '111': 41}",{'011': 1024}
0,0.7890625,"(31, 39, 45)",1,1.0,"{'000': 6, '001': 74, '010': 75, '011': 808, '101': 29, '110': 7, '111': 25}",{'011': 1024}
1,0.7685546875,"(31, 39, 45)",1,2.0,"{'000': 8, '001': 82, '010': 67, '011': 787, '100': 2, '101': 32, '110': 23, '111': 23}",{'011': 1024}
2,0.7568359375,"(31, 39, 45)",1,3.0,"{'000': 10, '001': 82, '010': 71, '011': 775, '100': 1, '101': 31, '110': 15, '111': 39}",{'011': 1024}
3,0.7744140625,"(31, 39, 45)",1,4.0,"{'000': 8, '001': 87, '010': 66, '011': 793, '100': 5, '101': 28, '110': 14, '111': 23}",{'011': 1024}
4,0.76953125,"(31, 39, 45)",1,5.0,"{'000': 5, '001': 71, '010': 74, '011': 788, '100': 6, '101': 30, '110': 15, '111': 35}",{'011': 1024}
5,0.767578125,"(31, 39, 45)",1,6.0,"{'000': 7, '001': 80, '010': 67, '011': 786, '100': 3, '101': 31, '110': 15, '111': 35}",{'011': 1024}
6,0.76953125,"(31, 39, 45)",1,7.0,"{'000': 7, '001': 94, '010': 65, '011': 788, '100': 2, '101': 20, '110': 10, '111': 38}",{'011': 1024}
7,0.7734375,"(31, 39, 45)",1,8.0,"{'000': 5, '001': 99, '010': 53, '011': 792, '100': 1, '101': 36, '110': 21, '111': 17}",{'011': 1024}
8,0.7880859375,"(31, 39, 45)",1,9.0,"{'000': 6, '001': 83, '010': 65, '011': 807, '100': 3, '101': 29, '110': 9, '111': 22}",{'011': 1024}
9,0.7763671875,"(31, 39, 45)",1,10.0,"{'000': 5, '001': 87, '010': 56, '011': 795, '100': 1, '101': 29, '110': 19, '111': 32}",{'011': 1024}
10,0.7666015625,"(31, 39, 45)",1,11.0,"{'000': 3, '001': 79, '010': 76, '011': 785, '100': 2, '101': 34, '110': 15, '111': 30}",{'011': 1024}
11,0.7568359375,"(31, 39, 45)",1,12.0,"{'000': 2, '001': 94, '010': 69, '011': 775, '100': 7, '101': 28, '110': 13, '111': 36}",{'011': 1024}
12,0.775390625,"(31, 39, 45)",1,13.0,"{'000': 2, '001': 77, '010': 76, '011': 794, '101': 25, '110': 16, '111': 34}",{'011': 1024}
13,0.7763671875,"(31, 39, 45)",1,14.0,"{'000': 7, '001': 80, '010': 50, '011': 795, '100': 8, '101': 38, '110': 17, '111': 29}",{'011': 1024}
14,0.796875,"(31, 39, 45)",1,15.0,"{'000': 5, '001': 64, '010': 61, '011': 816, '100': 6, '101': 31, '110': 10, '111': 31}",{'011': 1024}
15,0.74609375,"(31, 39, 45)",1,16.0,"{'000': 8, '001': 84, '010': 76, '011': 764, '100': 2, '101': 38, '110': 20, '111': 32}",{'011': 1024}
16,0.7666015625,"(31, 39, 45)",1,17.0,"{'000': 4, '001': 68, '010': 85, '011': 785, '100': 2, '101': 33, '110': 16, '111': 31}",{'011': 1024}
17,0.7880859375,"(31, 39, 45)",1,18.0,"{'000': 5, '001': 85, '010': 62, '011': 807, '100': 1, '101': 26, '110': 13, '111': 25}",{'011': 1024}
18,0.7900390625,"(31, 39, 45)",1,19.0,"{'000': 10, '001': 80, '010': 72, '011': 809, '100': 3, '101': 19, '110': 11, '111': 20}",{'011': 1024}
19,0.779296875,"(31, 39, 45)",1,20.0,"{'000': 7, '001': 77, '010': 73, '011': 798, '100': 4, '101': 23, '110': 13, '111': 29}",{'011': 1024}
20,0.7724609375,"(31, 39, 45)",1,21.0,"{'000': 8, '001': 80, '010': 74, '011': 791, '100': 4, '101': 28, '110': 15, '111': 24}",{'011': 1024}
21,0.775390625,"(31, 39, 45)",1,22.0,"{'000': 6, '001': 89, '010': 75, '011': 794, '100': 2, '101': 19, '110': 9, '111': 30}",{'011': 1024}
22,0.7666015625,"(31, 39, 45)",1,23.0,"{'000': 6, '001': 91, '010': 74, '011': 785, '100': 3, '101': 25, '110': 12, '111': 28}",{'011': 1024}
23,0.7802734375,"(31, 39, 45)",1,24.0,"{'000': 8, '001': 76, '010': 74, '011': 799, '101': 25, '110': 9, '111': 33}",{'011': 1024}
24,0.7666015625,"(31, 39, 45)",1,25.0,"{'000': 8, '001': 79, '010': 69, '011': 785, '100': 4, '101': 31, '110': 19, '111': 29}",{'011': 1024}
25,0.7802734375,"(31, 39, 45)",1,26.0,"{'000': 3, '001': 82, '010': 67, '011': 799, '100': 3, '101': 26, '110': 13, '111': 31}",{'011': 1024}
26,0.7744140625,"(31, 39, 45)",1,27.0,"{'000': 7, '001': 83, '010': 66, '011': 793, '100': 4, '101': 26, '110': 15, '111': 30}",{'011': 1024}
27,0.7548828125,"(31, 39, 45)",1,28.0,"{'000': 4, '001': 87, '010': 77, '011': 773, '100': 6, '101': 37, '110': 11, '111': 29}",{'011': 1024}
28,0.7685546875,"(31, 39, 45)",1,29.0,"{'000': 6, '001': 71, '010': 64, '011': 787, '100': 5, '101': 39, '110': 16, '111': 36}",{'011': 1024}
29,0.759765625,"(31, 39, 45)",1,30.0,"{'000': 6, '001': 80, '010': 71, '011': 778, '100': 2, '101': 23, '110': 21, '111': 43}",{'011': 1024}
30,0.75390625,"(31, 39, 45)",1,31.0,"{'000': 8, '001': 100, '010': 74, '011': 772, '100': 5, '101': 21, '110': 14, '111': 30}",{'011': 1024}
31,0.779296875,"(31, 39, 45)",1,32.0,"{'000': 3, '001': 76, '010': 81, '011': 798, '100': 3, '101': 20, '110': 13, '111': 30}",{'011': 1024}
32,0.7763671875,"(31, 39, 45)",1,33.0,"{'000': 4, '001': 84, '010': 65, '011': 795, '100': 7, '101': 26, '110': 12, '111': 31}",{'011': 1024}
33,0.7841796875,"(31, 39, 45)",1,34.0,"{'000': 8, '001': 83, '010': 52, '011': 803, '100': 4, '101': 38, '110': 16, '111': 20}",{'011': 1024}
34,0.77734375,"(31, 39, 45)",1,35.0,"{'000': 9, '001': 93, '010': 50, '011': 796, '100': 2, '101': 36, '110': 10, '111': 28}",{'011': 1024}
35,0.7919921875,"(31, 39, 45)",1,36.0,"{'000': 5, '001': 70, '010': 75, '011': 811, '100': 6, '101': 28, '110': 14, '111': 15}",{'011': 1024}
36,0.7802734375,"(31, 39, 45)",1,37.0,"{'000': 4, '001': 72, '010': 66, '011': 799, '100': 2, '101': 32, '110': 22, '111': 27}",{'011': 1024}
37,0.76953125,"(31, 39, 45)",1,38.0,"{'000': 3, '001': 76, '010': 68, '011': 788, '100': 6, '101': 25, '110': 22, '111': 36}",{'011': 1024}
38,0.7744140625,"(31, 39, 45)",1,39.0,"{'000': 11, '001': 73, '010': 66, '011': 793, '100': 5, '101': 31, '110': 14, '111': 31}",{'011': 1024}
39,0.7919921875,"(31, 39, 45)",1,40.0,"{'000': 4, '001': 78, '010': 63, '011': 811, '100': 5, '101': 29, '110': 8, '111': 26}",{'011': 1024}
40,0.76171875,"(31, 39, 45)",1,41.0,"{'000': 5, '001': 84, '010': 68, '011': 780, '100': 4, '101': 35, '110': 14, '111': 34}",{'011': 1024}
41,0.7890625,"(31, 39, 45)",1,42.0,"{'001': 88, '010': 63, '011': 808, '100': 1, '101': 25, '110': 11, '111': 28}",{'011': 1024}
42,0.78515625,"(31, 39, 45)",1,43.0,"{'000': 10, '001': 69, '010': 60, '011': 804, '100': 3, '101': 26, '110': 14, '111': 38}",{'011': 1024}
43,0.7626953125,"(31, 39, 45)",1,44.0,"{'000': 5, '001': 95, '010': 61, '011': 781, '100': 5, '101': 34, '110': 13, '111': 30}",{'011': 1024}
44,0.7548828125,"(31, 39, 45)",1,45.0,"{'000': 8, '001': 92, '010': 70, '011': 773, '100': 6, '101': 29, '110': 16, '111': 30}",{'011': 1024}
45,0.767578125,"(31, 39, 45)",1,46.0,"{'000': 2, '001': 83, '010': 75, '011': 786, '100': 7, '101': 22, '110': 18, '111': 31}",{'011': 1024}
46,0.767578125,"(31, 39, 45)",1,47.0,"{'000': 6, '001': 84, '010': 66, '011': 786, '100': 7, '101': 29, '110': 10, '111': 36}",{'011': 1024}
47,0.7333984375,"(31, 39, 45)",1,48.0,"{'000': 10, '001': 102, '010': 76, '011': 751, '100': 2, '101': 37, '110': 15, '111': 31}",{'011': 1024}
48,0.78515625,"(31, 39, 45)",1,49.0,"{'000': 7, '001': 71, '010': 70, '011': 804, '100': 3, '101': 32, '110': 17, '111': 20}",{'011': 1024}
49,0.7880859375,"(31, 39, 45)",1,50.0,"{'000': 5, '001': 86, '010': 56, '011': 807, '100': 4, '101': 33, '110': 13, '111': 20}",{'011': 1024}
50,0.779296875,"(31, 39, 45)",1,51.0,"{'000': 5, '001': 76, '010': 69, '011': 798, '100': 5, '101': 36, '110': 15, '111': 20}",{'011': 1024}
51,0.7607421875,"(31, 39, 45)",1,52.0,"{'000': 8, '001': 75, '010': 73, '011': 779, '100': 3, '101': 31, '110': 17, '111': 38}",{'011': 1024}
52,0.783203125,"(31, 39, 45)",1,53.0,"{'000': 9, '001': 75, '010': 70, '011': 802, '100': 4, '101': 18, '110': 19, '111': 27}",{'011': 1024}
53,0.78125,"(31, 39, 45)",1,54.0,"{'000': 4, '001': 61, '010': 75, '011': 800, '100': 3, '101': 37, '110': 19, '111': 25}",{'011': 1024}
54,0.763671875,"(31, 39, 45)",1,55.0,"{'000': 6, '001': 85, '010': 78, '011': 782, '100': 4, '101': 22, '110': 15, '111': 32}",{'011': 1024}
55,0.76171875,"(31, 39, 45)",1,56.0,"{'000': 7, '001': 73, '010': 77, '011': 780, '100': 2, '101': 31, '110': 17, '111': 37}",{'011': 1024}
56,0.783203125,"(31, 39, 45)",1,57.0,"{'000': 3, '001': 86, '010': 56, '011': 802, '100': 8, '101': 33, '110': 13, '111': 23}",{'011': 1024}
57,0.7490234375,"(31, 39, 45)",1,58.0,"{'000': 7, '001': 85, '010': 77, '011': 767, '100': 3, '101': 31, '110': 22, '111': 32}",{'011': 1024}
58,0.7666015625,"(31, 39, 45)",1,59.0,"{'000': 7, '001': 79, '010': 74, '011': 785, '100': 2, '101': 33, '110': 16, '111': 28}",{'011': 1024}
59,0.779296875,"(31, 39, 45)",1,60.0,"{'000': 7, '001': 68, '010': 65, '011': 798, '100': 5, '101': 32, '110': 15, '111': 34}",{'011': 1024}
60,0.7578125,"(31, 39, 45)",1,61.0,"{'000': 9, '001': 92, '010': 68, '011': 776, '100': 3, '101': 29, '110': 18, '111': 29}",{'011': 1024}
61,0.78125,"(31, 39, 45)",1,62.0,"{'000': 7, '001': 73, '010': 69, '011': 800, '100': 5, '101': 31, '110': 12, '111': 27}",{'011': 1024}
62,0.7802734375,"(31, 39, 45)",1,63.0,"{'000': 6, '001': 83, '010': 61, '011': 799, '100': 1, '101': 26, '110': 21, '111': 27}",{'011': 1024}
63,0.7890625,"(31, 39, 45)",1,64.0,"{'000': 4, '001': 78, '010': 62, '011': 808, '100': 4, '101': 22, '110': 17, '111': 29}",{'011': 1024}
64,0.7587890625,"(31, 39, 45)",1,65.0,"{'000': 14, '001': 82, '010': 66, '011': 777, '100': 2, '101': 39, '110': 16, '111': 28}",{'011': 1024}
65,0.798828125,"(31, 39, 45)",1,66.0,"{'000': 4, '001': 58, '010': 75, '011': 818, '100': 1, '101': 28, '110': 10, '111': 30}",{'011': 1024}
66,0.7685546875,"(31, 39, 45)",1,67.0,"{'000': 6, '001': 91, '010': 79, '011': 787, '100': 3, '101': 27, '110': 14, '111': 17}",{'011': 1024}
67,0.783203125,"(31, 39, 45)",1,68.0,"{'000': 5, '001': 75, '010': 74, '011': 802, '100': 6, '101': 31, '110': 9, '111': 22}",{'011': 1024}
68,0.763671875,"(31, 39, 45)",1,69.0,"{'000': 7, '001': 69, '010': 83, '011': 782, '100': 3, '101': 31, '110': 23, '111': 26}",{'011': 1024}
69,0.80859375,"(31, 39, 45)",1,70.0,"{'000': 9, '001': 75, '010': 52, '011': 828, '100': 3, '101': 28, '110': 12, '111': 17}",{'011': 1024}
70,0.771484375,"(31, 39, 45)",1,71.0,"{'000': 9, '001': 76, '010': 70, '011': 790, '100': 7, '101': 28, '110': 16, '111': 28}",{'011': 1024}
71,0.783203125,"(31, 39, 45)",1,72.0,"{'000': 7, '001': 80, '010': 65, '011': 802, '100': 3, '101': 24, '110': 16, '111': 27}",{'011': 1024}
72,0.787109375,"(31, 39, 45)",1,73.0,"{'000': 3, '001': 89, '010': 60, '011': 806, '101': 24, '110': 11, '111': 31}",{'011': 1024}
73,0.7646484375,"(31, 39, 45)",1,74.0,"{'000': 7, '001': 80, '010': 74, '011': 783, '100': 4, '101': 27, '110': 15, '111': 34}",{'011': 1024}
74,0.78125,"(31, 39, 45)",1,75.0,"{'000': 3, '001': 62, '010': 76, '011': 800, '100': 6, '101': 29, '110': 17, '111': 31}",{'011': 1024}
75,0.7861328125,"(31, 39, 45)",1,76.0,"{'000': 3, '001': 84, '010': 62, '011': 805, '100': 6, '101': 30, '110': 11, '111': 23}",{'011': 1024}
76,0.7587890625,"(31, 39, 45)",1,77.0,"{'000': 3, '001': 74, '010': 76, '011': 777, '100': 4, '101': 37, '110': 15, '111': 38}",{'011': 1024}
77,0.7734375,"(31, 39, 45)",1,78.0,"{'000': 8, '001': 90, '010': 55, '011': 792, '100': 4, '101': 28, '110': 17, '111': 30}",{'011': 1024}
78,0.771484375,"(31, 39, 45)",1,79.0,"{'000': 7, '001': 78, '010': 69, '011': 790, '101': 26, '110': 17, '111': 37}",{'011': 1024}
79,0.7705078125,"(31, 39, 45)",1,80.0,"{'000': 9, '001': 80, '010': 75, '011': 789, '100': 3, '101': 22, '110': 15, '111': 31}",{'011': 1024}
