,PST,Measured Qubits,Hop Count,Trial,PD on realdevice,PD on simulator
75,0.48828125,"(1, 2, 3)",3,76.0,"{'000': 29, '001': 71, '010': 132, '011': 500, '100': 34, '101': 57, '110': 71, '111': 130}",{'011': 1024}
76,0.462890625,"(1, 2, 3)",3,77.0,"{'000': 31, '001': 67, '010': 163, '011': 474, '100': 43, '101': 73, '110': 75, '111': 98}",{'011': 1024}
77,0.4873046875,"(1, 2, 3)",3,78.0,"{'000': 35, '001': 63, '010': 134, '011': 499, '100': 35, '101': 51, '110': 86, '111': 121}",{'011': 1024}
78,0.4853515625,"(1, 2, 3)",3,79.0,"{'000': 29, '001': 63, '010': 145, '011': 497, '100': 47, '101': 64, '110': 74, '111': 105}",{'011': 1024}
79,0.486328125,"(1, 2, 3)",3,80.0,"{'000': 35, '001': 54, '010': 155, '011': 498, '100': 30, '101': 69, '110': 79, '111': 104}",{'011': 1024}
80,0.474609375,"(1, 2, 3)",3,81.0,"{'000': 33, '001': 48, '010': 138, '011': 486, '100': 46, '101': 75, '110': 81, '111': 117}",{'011': 1024}
81,0.4658203125,"(1, 2, 3)",3,82.0,"{'000': 30, '001': 50, '010': 129, '011': 477, '100': 44, '101': 76, '110': 90, '111': 128}",{'011': 1024}
82,0.4814453125,"(1, 2, 3)",3,83.0,"{'000': 26, '001': 54, '010': 149, '011': 493, '100': 48, '101': 62, '110': 74, '111': 118}",{'011': 1024}
83,0.4814453125,"(1, 2, 3)",3,84.0,"{'000': 24, '001': 62, '010': 132, '011': 493, '100': 44, '101': 78, '110': 72, '111': 119}",{'011': 1024}
84,0.47265625,"(1, 2, 3)",3,85.0,"{'000': 27, '001': 57, '010': 150, '011': 484, '100': 32, '101': 64, '110': 79, '111': 131}",{'011': 1024}
85,0.48046875,"(1, 2, 3)",3,86.0,"{'000': 31, '001': 70, '010': 143, '011': 492, '100': 26, '101': 65, '110': 55, '111': 142}",{'011': 1024}
86,0.4619140625,"(1, 2, 3)",3,87.0,"{'000': 29, '001': 62, '010': 134, '011': 473, '100': 48, '101': 66, '110': 80, '111': 132}",{'011': 1024}
87,0.4765625,"(1, 2, 3)",3,88.0,"{'000': 27, '001': 64, '010': 128, '011': 488, '100': 36, '101': 76, '110': 84, '111': 121}",{'011': 1024}
88,0.4599609375,"(1, 2, 3)",3,89.0,"{'000': 35, '001': 46, '010': 148, '011': 471, '100': 46, '101': 70, '110': 96, '111': 112}",{'011': 1024}
89,0.484375,"(1, 2, 3)",3,90.0,"{'000': 38, '001': 45, '010': 146, '011': 496, '100': 33, '101': 70, '110': 68, '111': 128}",{'011': 1024}
90,0.509765625,"(1, 2, 3)",3,91.0,"{'000': 19, '001': 66, '010': 127, '011': 522, '100': 34, '101': 77, '110': 58, '111': 121}",{'011': 1024}
91,0.4755859375,"(1, 2, 3)",3,92.0,"{'000': 22, '001': 64, '010': 144, '011': 487, '100': 37, '101': 70, '110': 77, '111': 123}",{'011': 1024}
92,0.4814453125,"(1, 2, 3)",3,93.0,"{'000': 28, '001': 56, '010': 148, '011': 493, '100': 34, '101': 54, '110': 88, '111': 123}",{'011': 1024}
93,0.4697265625,"(1, 2, 3)",3,94.0,"{'000': 22, '001': 55, '010': 161, '011': 481, '100': 28, '101': 75, '110': 74, '111': 128}",{'011': 1024}
94,0.4677734375,"(1, 2, 3)",3,95.0,"{'000': 32, '001': 69, '010': 126, '011': 479, '100': 48, '101': 75, '110': 81, '111': 114}",{'011': 1024}
95,0.4814453125,"(1, 2, 3)",3,96.0,"{'000': 26, '001': 63, '010': 131, '011': 493, '100': 54, '101': 59, '110': 82, '111': 116}",{'011': 1024}
96,0.4814453125,"(1, 2, 3)",3,97.0,"{'000': 34, '001': 60, '010': 154, '011': 493, '100': 40, '101': 56, '110': 73, '111': 114}",{'011': 1024}
97,0.4833984375,"(1, 2, 3)",3,98.0,"{'000': 32, '001': 57, '010': 150, '011': 495, '100': 31, '101': 61, '110': 77, '111': 121}",{'011': 1024}
98,0.46875,"(1, 2, 3)",3,99.0,"{'000': 28, '001': 56, '010': 120, '011': 480, '100': 40, '101': 76, '110': 82, '111': 142}",{'011': 1024}
99,0.5,"(1, 2, 3)",3,100.0,"{'000': 25, '001': 60, '010': 143, '011': 512, '100': 36, '101': 55, '110': 66, '111': 127}",{'011': 1024}
0,0.4423828125,"(23, 24, 25)",0,1.0,"{'000': 32, '001': 76, '010': 113, '011': 453, '100': 45, '101': 55, '110': 119, '111': 131}",{'011': 1024}
1,0.4599609375,"(23, 24, 25)",0,2.0,"{'000': 26, '001': 78, '010': 111, '011': 471, '100': 47, '101': 59, '110': 99, '111': 133}",{'011': 1024}
2,0.458984375,"(23, 24, 25)",0,3.0,"{'000': 30, '001': 72, '010': 116, '011': 470, '100': 40, '101': 50, '110': 119, '111': 127}",{'011': 1024}
3,0.4638671875,"(23, 24, 25)",0,4.0,"{'000': 28, '001': 87, '010': 102, '011': 475, '100': 29, '101': 49, '110': 121, '111': 133}",{'011': 1024}
4,0.44140625,"(23, 24, 25)",0,5.0,"{'000': 26, '001': 78, '010': 106, '011': 452, '100': 37, '101': 54, '110': 144, '111': 127}",{'011': 1024}
5,0.478515625,"(23, 24, 25)",0,6.0,"{'000': 32, '001': 70, '010': 103, '011': 490, '100': 33, '101': 53, '110': 127, '111': 116}",{'011': 1024}
6,0.474609375,"(23, 24, 25)",0,7.0,"{'000': 30, '001': 78, '010': 116, '011': 486, '100': 34, '101': 54, '110': 117, '111': 109}",{'011': 1024}
7,0.466796875,"(23, 24, 25)",0,8.0,"{'000': 30, '001': 75, '010': 110, '011': 478, '100': 36, '101': 63, '110': 110, '111': 122}",{'011': 1024}
8,0.46484375,"(23, 24, 25)",0,9.0,"{'000': 35, '001': 78, '010': 105, '011': 476, '100': 39, '101': 40, '110': 124, '111': 127}",{'011': 1024}
9,0.4765625,"(23, 24, 25)",0,10.0,"{'000': 24, '001': 79, '010': 104, '011': 488, '100': 37, '101': 60, '110': 122, '111': 110}",{'011': 1024}
10,0.447265625,"(23, 24, 25)",0,11.0,"{'000': 44, '001': 69, '010': 115, '011': 458, '100': 31, '101': 48, '110': 147, '111': 112}",{'011': 1024}
11,0.46484375,"(23, 24, 25)",0,12.0,"{'000': 36, '001': 65, '010': 112, '011': 476, '100': 34, '101': 61, '110': 127, '111': 113}",{'011': 1024}
12,0.4423828125,"(23, 24, 25)",0,13.0,"{'000': 32, '001': 68, '010': 122, '011': 453, '100': 39, '101': 54, '110': 139, '111': 117}",{'011': 1024}
13,0.4765625,"(23, 24, 25)",0,14.0,"{'000': 43, '001': 81, '010': 99, '011': 488, '100': 31, '101': 60, '110': 106, '111': 116}",{'011': 1024}
14,0.44140625,"(23, 24, 25)",0,15.0,"{'000': 34, '001': 92, '010': 95, '011': 452, '100': 44, '101': 50, '110': 127, '111': 130}",{'011': 1024}
15,0.4755859375,"(23, 24, 25)",0,16.0,"{'000': 24, '001': 76, '010': 122, '011': 487, '100': 46, '101': 48, '110': 116, '111': 105}",{'011': 1024}
16,0.4423828125,"(23, 24, 25)",0,17.0,"{'000': 37, '001': 85, '010': 114, '011': 453, '100': 42, '101': 44, '110': 129, '111': 120}",{'011': 1024}
17,0.4384765625,"(23, 24, 25)",0,18.0,"{'000': 38, '001': 82, '010': 109, '011': 449, '100': 32, '101': 47, '110': 136, '111': 131}",{'011': 1024}
18,0.4619140625,"(23, 24, 25)",0,19.0,"{'000': 35, '001': 70, '010': 99, '011': 473, '100': 39, '101': 58, '110': 123, '111': 127}",{'011': 1024}
19,0.4677734375,"(23, 24, 25)",0,20.0,"{'000': 41, '001': 80, '010': 92, '011': 479, '100': 23, '101': 52, '110': 124, '111': 133}",{'011': 1024}
20,0.4853515625,"(23, 24, 25)",0,21.0,"{'000': 36, '001': 81, '010': 81, '011': 497, '100': 38, '101': 63, '110': 122, '111': 106}",{'011': 1024}
21,0.4443359375,"(23, 24, 25)",0,22.0,"{'000': 28, '001': 87, '010': 128, '011': 455, '100': 30, '101': 53, '110': 119, '111': 124}",{'011': 1024}
22,0.44921875,"(23, 24, 25)",0,23.0,"{'000': 24, '001': 74, '010': 112, '011': 460, '100': 28, '101': 51, '110': 143, '111': 132}",{'011': 1024}
23,0.46875,"(23, 24, 25)",0,24.0,"{'000': 39, '001': 76, '010': 108, '011': 480, '100': 25, '101': 66, '110': 112, '111': 118}",{'011': 1024}
24,0.466796875,"(23, 24, 25)",0,25.0,"{'000': 33, '001': 79, '010': 103, '011': 478, '100': 28, '101': 58, '110': 127, '111': 118}",{'011': 1024}
25,0.4609375,"(23, 24, 25)",0,26.0,"{'000': 31, '001': 63, '010': 116, '011': 472, '100': 38, '101': 64, '110': 117, '111': 123}",{'011': 1024}
26,0.458984375,"(23, 24, 25)",0,27.0,"{'000': 39, '001': 51, '010': 126, '011': 470, '100': 36, '101': 50, '110': 132, '111': 120}",{'011': 1024}
27,0.4609375,"(23, 24, 25)",0,28.0,"{'000': 43, '001': 70, '010': 108, '011': 472, '100': 35, '101': 55, '110': 114, '111': 127}",{'011': 1024}
28,0.46484375,"(23, 24, 25)",0,29.0,"{'000': 39, '001': 81, '010': 110, '011': 476, '100': 28, '101': 45, '110': 134, '111': 111}",{'011': 1024}
29,0.44140625,"(23, 24, 25)",0,30.0,"{'000': 35, '001': 81, '010': 119, '011': 452, '100': 45, '101': 53, '110': 107, '111': 132}",{'011': 1024}
30,0.4580078125,"(23, 24, 25)",0,31.0,"{'000': 43, '001': 78, '010': 93, '011': 469, '100': 33, '101': 43, '110': 121, '111': 144}",{'011': 1024}
31,0.4033203125,"(23, 24, 25)",0,32.0,"{'000': 47, '001': 74, '010': 100, '011': 413, '100': 47, '101': 61, '110': 142, '111': 140}",{'011': 1024}
32,0.4716796875,"(23, 24, 25)",0,33.0,"{'000': 32, '001': 84, '010': 107, '011': 483, '100': 25, '101': 59, '110': 124, '111': 110}",{'011': 1024}
33,0.4375,"(23, 24, 25)",0,34.0,"{'000': 35, '001': 81, '010': 117, '011': 448, '100': 37, '101': 57, '110': 113, '111': 136}",{'011': 1024}
34,0.4462890625,"(23, 24, 25)",0,35.0,"{'000': 51, '001': 81, '010': 115, '011': 457, '100': 33, '101': 70, '110': 100, '111': 117}",{'011': 1024}
35,0.4384765625,"(23, 24, 25)",0,36.0,"{'000': 34, '001': 73, '010': 95, '011': 449, '100': 41, '101': 51, '110': 129, '111': 152}",{'011': 1024}
36,0.466796875,"(23, 24, 25)",0,37.0,"{'000': 29, '001': 91, '010': 113, '011': 478, '100': 27, '101': 51, '110': 117, '111': 118}",{'011': 1024}
37,0.4853515625,"(23, 24, 25)",0,38.0,"{'000': 42, '001': 79, '010': 89, '011': 497, '100': 29, '101': 53, '110': 117, '111': 118}",{'011': 1024}
38,0.4677734375,"(23, 24, 25)",0,39.0,"{'000': 38, '001': 88, '010': 96, '011': 479, '100': 36, '101': 64, '110': 111, '111': 112}",{'011': 1024}
39,0.4560546875,"(23, 24, 25)",0,40.0,"{'000': 28, '001': 68, '010': 119, '011': 467, '100': 28, '101': 63, '110': 125, '111': 126}",{'011': 1024}
40,0.447265625,"(23, 24, 25)",0,41.0,"{'000': 30, '001': 75, '010': 119, '011': 458, '100': 34, '101': 59, '110': 139, '111': 110}",{'011': 1024}
41,0.4453125,"(23, 24, 25)",0,42.0,"{'000': 35, '001': 69, '010': 111, '011': 456, '100': 42, '101': 54, '110': 135, '111': 122}",{'011': 1024}
42,0.47265625,"(23, 24, 25)",0,43.0,"{'000': 31, '001': 71, '010': 105, '011': 484, '100': 35, '101': 59, '110': 125, '111': 114}",{'011': 1024}
43,0.474609375,"(23, 24, 25)",0,44.0,"{'000': 32, '001': 79, '010': 111, '011': 486, '100': 38, '101': 51, '110': 120, '111': 107}",{'011': 1024}
44,0.458984375,"(23, 24, 25)",0,45.0,"{'000': 38, '001': 76, '010': 105, '011': 470, '100': 46, '101': 53, '110': 114, '111': 122}",{'011': 1024}
45,0.4677734375,"(23, 24, 25)",0,46.0,"{'000': 32, '001': 75, '010': 101, '011': 479, '100': 30, '101': 44, '110': 125, '111': 138}",{'011': 1024}
46,0.478515625,"(23, 24, 25)",0,47.0,"{'000': 31, '001': 81, '010': 115, '011': 490, '100': 36, '101': 55, '110': 101, '111': 115}",{'011': 1024}
47,0.4755859375,"(23, 24, 25)",0,48.0,"{'000': 37, '001': 63, '010': 102, '011': 487, '100': 30, '101': 52, '110': 140, '111': 113}",{'011': 1024}
48,0.451171875,"(23, 24, 25)",0,49.0,"{'000': 29, '001': 69, '010': 112, '011': 462, '100': 35, '101': 47, '110': 129, '111': 141}",{'011': 1024}
49,0.4375,"(23, 24, 25)",0,50.0,"{'000': 34, '001': 76, '010': 117, '011': 448, '100': 31, '101': 50, '110': 136, '111': 132}",{'011': 1024}
50,0.4580078125,"(23, 24, 25)",0,51.0,"{'000': 37, '001': 73, '010': 106, '011': 469, '100': 42, '101': 57, '110': 117, '111': 123}",{'011': 1024}
51,0.4609375,"(23, 24, 25)",0,52.0,"{'000': 35, '001': 97, '010': 107, '011': 472, '100': 35, '101': 41, '110': 127, '111': 110}",{'011': 1024}
52,0.4521484375,"(23, 24, 25)",0,53.0,"{'000': 47, '001': 92, '010': 104, '011': 463, '100': 43, '101': 53, '110': 106, '111': 116}",{'011': 1024}
53,0.4384765625,"(23, 24, 25)",0,54.0,"{'000': 39, '001': 86, '010': 105, '011': 449, '100': 29, '101': 54, '110': 129, '111': 133}",{'011': 1024}
54,0.455078125,"(23, 24, 25)",0,55.0,"{'000': 32, '001': 70, '010': 102, '011': 466, '100': 28, '101': 59, '110': 139, '111': 128}",{'011': 1024}
55,0.46484375,"(23, 24, 25)",0,56.0,"{'000': 34, '001': 89, '010': 108, '011': 476, '100': 34, '101': 58, '110': 110, '111': 115}",{'011': 1024}
56,0.44921875,"(23, 24, 25)",0,57.0,"{'000': 41, '001': 77, '010': 107, '011': 460, '100': 39, '101': 48, '110': 132, '111': 120}",{'011': 1024}
57,0.443359375,"(23, 24, 25)",0,58.0,"{'000': 34, '001': 100, '010': 95, '011': 454, '100': 32, '101': 61, '110': 128, '111': 120}",{'011': 1024}
58,0.4404296875,"(23, 24, 25)",0,59.0,"{'000': 48, '001': 71, '010': 91, '011': 451, '100': 37, '101': 72, '110': 120, '111': 134}",{'011': 1024}
59,0.4580078125,"(23, 24, 25)",0,60.0,"{'000': 31, '001': 76, '010': 114, '011': 469, '100': 44, '101': 43, '110': 124, '111': 123}",{'011': 1024}
60,0.4619140625,"(23, 24, 25)",0,61.0,"{'000': 26, '001': 77, '010': 101, '011': 473, '100': 29, '101': 53, '110': 126, '111': 139}",{'011': 1024}
61,0.4716796875,"(23, 24, 25)",0,62.0,"{'000': 33, '001': 72, '010': 110, '011': 483, '100': 29, '101': 51, '110': 120, '111': 126}",{'011': 1024}
62,0.45703125,"(23, 24, 25)",0,63.0,"{'000': 31, '001': 70, '010': 102, '011': 468, '100': 39, '101': 66, '110': 127, '111': 121}",{'011': 1024}
63,0.4404296875,"(23, 24, 25)",0,64.0,"{'000': 37, '001': 73, '010': 120, '011': 451, '100': 30, '101': 68, '110': 116, '111': 129}",{'011': 1024}
64,0.47265625,"(23, 24, 25)",0,65.0,"{'000': 35, '001': 77, '010': 106, '011': 484, '100': 33, '101': 46, '110': 113, '111': 130}",{'011': 1024}
65,0.462890625,"(23, 24, 25)",0,66.0,"{'000': 45, '001': 77, '010': 113, '011': 474, '100': 29, '101': 55, '110': 122, '111': 109}",{'011': 1024}
66,0.44921875,"(23, 24, 25)",0,67.0,"{'000': 31, '001': 89, '010': 98, '011': 460, '100': 38, '101': 60, '110': 124, '111': 124}",{'011': 1024}
67,0.4541015625,"(23, 24, 25)",0,68.0,"{'000': 33, '001': 79, '010': 109, '011': 465, '100': 30, '101': 55, '110': 133, '111': 120}",{'011': 1024}
68,0.4541015625,"(23, 24, 25)",0,69.0,"{'000': 40, '001': 72, '010': 111, '011': 465, '100': 44, '101': 57, '110': 113, '111': 122}",{'011': 1024}
69,0.462890625,"(23, 24, 25)",0,70.0,"{'000': 33, '001': 64, '010': 110, '011': 474, '100': 26, '101': 71, '110': 128, '111': 118}",{'011': 1024}
70,0.453125,"(23, 24, 25)",0,71.0,"{'000': 40, '001': 76, '010': 130, '011': 464, '100': 22, '101': 50, '110': 133, '111': 109}",{'011': 1024}
71,0.45703125,"(23, 24, 25)",0,72.0,"{'000': 40, '001': 81, '010': 100, '011': 468, '100': 32, '101': 54, '110': 110, '111': 139}",{'011': 1024}
72,0.46875,"(23, 24, 25)",0,73.0,"{'000': 40, '001': 77, '010': 105, '011': 480, '100': 27, '101': 55, '110': 120, '111': 120}",{'011': 1024}
73,0.453125,"(23, 24, 25)",0,74.0,"{'000': 41, '001': 68, '010': 111, '011': 464, '100': 25, '101': 54, '110': 132, '111': 129}",{'011': 1024}
74,0.4453125,"(23, 24, 25)",0,75.0,"{'000': 33, '001': 82, '010': 98, '011': 456, '100': 35, '101': 62, '110': 123, '111': 135}",{'011': 1024}
75,0.4462890625,"(23, 24, 25)",0,76.0,"{'000': 27, '001': 74, '010': 104, '011': 457, '100': 37, '101': 54, '110': 132, '111': 139}",{'011': 1024}
76,0.45703125,"(23, 24, 25)",0,77.0,"{'000': 33, '001': 70, '010': 102, '011': 468, '100': 38, '101': 58, '110': 123, '111': 132}",{'011': 1024}
77,0.4306640625,"(23, 24, 25)",0,78.0,"{'000': 35, '001': 80, '010': 113, '011': 441, '100': 42, '101': 61, '110': 123, '111': 129}",{'011': 1024}
78,0.455078125,"(23, 24, 25)",0,79.0,"{'000': 28, '001': 75, '010': 108, '011': 466, '100': 29, '101': 44, '110': 135, '111': 139}",{'011': 1024}
79,0.443359375,"(23, 24, 25)",0,80.0,"{'000': 26, '001': 72, '010': 123, '011': 454, '100': 44, '101': 64, '110': 110, '111': 131}",{'011': 1024}
80,0.462890625,"(23, 24, 25)",0,81.0,"{'000': 42, '001': 86, '010': 94, '011': 474, '100': 39, '101': 54, '110': 115, '111': 120}",{'011': 1024}
81,0.47265625,"(23, 24, 25)",0,82.0,"{'000': 36, '001': 88, '010': 95, '011': 484, '100': 36, '101': 56, '110': 122, '111': 107}",{'011': 1024}
82,0.4736328125,"(23, 24, 25)",0,83.0,"{'000': 32, '001': 74, '010': 99, '011': 485, '100': 42, '101': 65, '110': 113, '111': 114}",{'011': 1024}
83,0.44140625,"(23, 24, 25)",0,84.0,"{'000': 34, '001': 86, '010': 110, '011': 452, '100': 39, '101': 56, '110': 125, '111': 122}",{'011': 1024}
84,0.466796875,"(23, 24, 25)",0,85.0,"{'000': 54, '001': 72, '010': 99, '011': 478, '100': 34, '101': 52, '110': 111, '111': 124}",{'011': 1024}
85,0.447265625,"(23, 24, 25)",0,86.0,"{'000': 35, '001': 86, '010': 103, '011': 458, '100': 40, '101': 52, '110': 144, '111': 106}",{'011': 1024}
86,0.4462890625,"(23, 24, 25)",0,87.0,"{'000': 37, '001': 82, '010': 106, '011': 457, '100': 32, '101': 53, '110': 132, '111': 125}",{'011': 1024}
87,0.462890625,"(23, 24, 25)",0,88.0,"{'000': 35, '001': 98, '010': 114, '011': 474, '100': 40, '101': 44, '110': 102, '111': 117}",{'011': 1024}
88,0.4697265625,"(23, 24, 25)",0,89.0,"{'000': 37, '001': 76, '010': 100, '011': 481, '100': 28, '101': 51, '110': 124, '111': 127}",{'011': 1024}
89,0.4638671875,"(23, 24, 25)",0,90.0,"{'000': 27, '001': 67, '010': 96, '011': 475, '100': 36, '101': 68, '110': 123, '111': 132}",{'011': 1024}
90,0.451171875,"(23, 24, 25)",0,91.0,"{'000': 44, '001': 77, '010': 111, '011': 462, '100': 37, '101': 48, '110': 132, '111': 113}",{'011': 1024}
91,0.490234375,"(23, 24, 25)",0,92.0,"{'000': 23, '001': 70, '010': 110, '011': 502, '100': 31, '101': 53, '110': 106, '111': 129}",{'011': 1024}
92,0.458984375,"(23, 24, 25)",0,93.0,"{'000': 34, '001': 89, '010': 100, '011': 470, '100': 34, '101': 46, '110': 134, '111': 117}",{'011': 1024}
93,0.4443359375,"(23, 24, 25)",0,94.0,"{'000': 43, '001': 74, '010': 101, '011': 455, '100': 45, '101': 44, '110': 114, '111': 148}",{'011': 1024}
94,0.447265625,"(23, 24, 25)",0,95.0,"{'000': 34, '001': 65, '010': 100, '011': 458, '100': 32, '101': 75, '110': 127, '111': 133}",{'011': 1024}
95,0.466796875,"(23, 24, 25)",0,96.0,"{'000': 26, '001': 82, '010': 101, '011': 478, '100': 28, '101': 53, '110': 128, '111': 128}",{'011': 1024}
96,0.462890625,"(23, 24, 25)",0,97.0,"{'000': 46, '001': 70, '010': 88, '011': 474, '100': 31, '101': 57, '110': 134, '111': 124}",{'011': 1024}
97,0.458984375,"(23, 24, 25)",0,98.0,"{'000': 39, '001': 69, '010': 99, '011': 470, '100': 31, '101': 62, '110': 135, '111': 119}",{'011': 1024}
98,0.44140625,"(23, 24, 25)",0,99.0,"{'000': 29, '001': 82, '010': 111, '011': 452, '100': 34, '101': 52, '110': 126, '111': 138}",{'011': 1024}
99,0.4775390625,"(23, 24, 25)",0,100.0,"{'000': 31, '001': 74, '010': 107, '011': 489, '100': 31, '101': 45, '110': 125, '111': 122}",{'011': 1024}
0,0.431640625,"(23, 24, 25)",1,1.0,"{'000': 22, '001': 90, '010': 96, '011': 442, '100': 21, '101': 140, '110': 44, '111': 169}",{'011': 1024}
1,0.4482421875,"(23, 24, 25)",1,2.0,"{'000': 20, '001': 109, '010': 73, '011': 459, '100': 31, '101': 111, '110': 39, '111': 182}",{'011': 1024}
2,0.435546875,"(23, 24, 25)",1,3.0,"{'000': 29, '001': 119, '010': 74, '011': 446, '100': 29, '101': 112, '110': 40, '111': 175}",{'011': 1024}
3,0.462890625,"(23, 24, 25)",1,4.0,"{'000': 23, '001': 110, '010': 69, '011': 474, '100': 33, '101': 103, '110': 38, '111': 174}",{'011': 1024}
4,0.423828125,"(23, 24, 25)",1,5.0,"{'000': 32, '001': 110, '010': 95, '011': 434, '100': 31, '101': 107, '110': 51, '111': 164}",{'011': 1024}
5,0.427734375,"(23, 24, 25)",1,6.0,"{'000': 38, '001': 114, '010': 65, '011': 438, '100': 22, '101': 120, '110': 42, '111': 185}",{'011': 1024}
6,0.4560546875,"(23, 24, 25)",1,7.0,"{'000': 36, '001': 112, '010': 77, '011': 467, '100': 27, '101': 124, '110': 39, '111': 142}",{'011': 1024}
7,0.4443359375,"(23, 24, 25)",1,8.0,"{'000': 21, '001': 102, '010': 91, '011': 455, '100': 20, '101': 128, '110': 43, '111': 164}",{'011': 1024}
8,0.4287109375,"(23, 24, 25)",1,9.0,"{'000': 25, '001': 101, '010': 63, '011': 439, '100': 32, '101': 136, '110': 51, '111': 177}",{'011': 1024}
9,0.453125,"(23, 24, 25)",1,10.0,"{'000': 37, '001': 96, '010': 77, '011': 464, '100': 22, '101': 114, '110': 47, '111': 167}",{'011': 1024}
10,0.42578125,"(23, 24, 25)",1,11.0,"{'000': 35, '001': 101, '010': 92, '011': 436, '100': 23, '101': 123, '110': 36, '111': 178}",{'011': 1024}
11,0.43359375,"(23, 24, 25)",1,12.0,"{'000': 24, '001': 108, '010': 76, '011': 444, '100': 21, '101': 123, '110': 59, '111': 169}",{'011': 1024}
12,0.455078125,"(23, 24, 25)",1,13.0,"{'000': 26, '001': 111, '010': 84, '011': 466, '100': 21, '101': 105, '110': 42, '111': 169}",{'011': 1024}
13,0.44140625,"(23, 24, 25)",1,14.0,"{'000': 28, '001': 116, '010': 69, '011': 452, '100': 15, '101': 118, '110': 42, '111': 184}",{'011': 1024}
14,0.44921875,"(23, 24, 25)",1,15.0,"{'000': 25, '001': 111, '010': 92, '011': 460, '100': 27, '101': 104, '110': 41, '111': 164}",{'011': 1024}
15,0.4384765625,"(23, 24, 25)",1,16.0,"{'000': 21, '001': 97, '010': 89, '011': 449, '100': 27, '101': 107, '110': 53, '111': 181}",{'011': 1024}
16,0.41796875,"(23, 24, 25)",1,17.0,"{'000': 25, '001': 118, '010': 70, '011': 428, '100': 21, '101': 139, '110': 46, '111': 177}",{'011': 1024}
17,0.4541015625,"(23, 24, 25)",1,18.0,"{'000': 25, '001': 103, '010': 87, '011': 465, '100': 22, '101': 120, '110': 34, '111': 168}",{'011': 1024}
18,0.47265625,"(23, 24, 25)",1,19.0,"{'000': 19, '001': 102, '010': 75, '011': 484, '100': 24, '101': 104, '110': 40, '111': 176}",{'011': 1024}
19,0.4521484375,"(23, 24, 25)",1,20.0,"{'000': 20, '001': 104, '010': 63, '011': 463, '100': 15, '101': 113, '110': 45, '111': 201}",{'011': 1024}
20,0.453125,"(23, 24, 25)",1,21.0,"{'000': 24, '001': 100, '010': 79, '011': 464, '100': 31, '101': 125, '110': 43, '111': 158}",{'011': 1024}
21,0.478515625,"(23, 24, 25)",1,22.0,"{'000': 26, '001': 85, '010': 83, '011': 490, '100': 24, '101': 129, '110': 38, '111': 149}",{'011': 1024}
22,0.4560546875,"(23, 24, 25)",1,23.0,"{'000': 32, '001': 105, '010': 84, '011': 467, '100': 24, '101': 119, '110': 39, '111': 154}",{'011': 1024}
23,0.4375,"(23, 24, 25)",1,24.0,"{'000': 23, '001': 113, '010': 84, '011': 448, '100': 16, '101': 124, '110': 38, '111': 178}",{'011': 1024}
24,0.439453125,"(23, 24, 25)",1,25.0,"{'000': 32, '001': 114, '010': 87, '011': 450, '100': 15, '101': 116, '110': 40, '111': 170}",{'011': 1024}
25,0.4443359375,"(23, 24, 25)",1,26.0,"{'000': 29, '001': 117, '010': 80, '011': 455, '100': 22, '101': 100, '110': 37, '111': 184}",{'011': 1024}
26,0.4482421875,"(23, 24, 25)",1,27.0,"{'000': 34, '001': 105, '010': 85, '011': 459, '100': 25, '101': 125, '110': 36, '111': 155}",{'011': 1024}
27,0.46484375,"(23, 24, 25)",1,28.0,"{'000': 38, '001': 108, '010': 69, '011': 476, '100': 24, '101': 119, '110': 39, '111': 151}",{'011': 1024}
28,0.4541015625,"(23, 24, 25)",1,29.0,"{'000': 34, '001': 117, '010': 87, '011': 465, '100': 21, '101': 111, '110': 38, '111': 151}",{'011': 1024}
29,0.45703125,"(23, 24, 25)",1,30.0,"{'000': 36, '001': 96, '010': 89, '011': 468, '100': 27, '101': 105, '110': 41, '111': 162}",{'011': 1024}
30,0.4384765625,"(23, 24, 25)",1,31.0,"{'000': 27, '001': 103, '010': 86, '011': 449, '100': 31, '101': 109, '110': 40, '111': 179}",{'011': 1024}
31,0.470703125,"(23, 24, 25)",1,32.0,"{'000': 27, '001': 99, '010': 68, '011': 482, '100': 32, '101': 98, '110': 41, '111': 177}",{'011': 1024}
32,0.4287109375,"(23, 24, 25)",1,33.0,"{'000': 26, '001': 113, '010': 78, '011': 439, '100': 26, '101': 127, '110': 35, '111': 180}",{'011': 1024}
33,0.45703125,"(23, 24, 25)",1,34.0,"{'000': 29, '001': 107, '010': 74, '011': 468, '100': 38, '101': 109, '110': 36, '111': 163}",{'011': 1024}
34,0.4501953125,"(23, 24, 25)",1,35.0,"{'000': 20, '001': 102, '010': 80, '011': 461, '100': 22, '101': 124, '110': 47, '111': 168}",{'011': 1024}
35,0.4482421875,"(23, 24, 25)",1,36.0,"{'000': 22, '001': 96, '010': 69, '011': 459, '100': 26, '101': 128, '110': 47, '111': 177}",{'011': 1024}
36,0.4287109375,"(23, 24, 25)",1,37.0,"{'000': 30, '001': 114, '010': 78, '011': 439, '100': 32, '101': 118, '110': 43, '111': 170}",{'011': 1024}
37,0.423828125,"(23, 24, 25)",1,38.0,"{'000': 24, '001': 100, '010': 74, '011': 434, '100': 28, '101': 144, '110': 34, '111': 186}",{'011': 1024}
